"","common_name1","id","nutrient","food_desc","food_group","notes","ph_ranking","trace","units","value","genus","common_name2","scientific_name1","scientific_name2","family","order","class","phylum","kingdom","algae_type","raw","dried"
"106","green caviar","09012","Potassium","Algae, Green caviar, raw","Algae",NA,"Medium",FALSE,"mg",39,"caulerpa",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA,TRUE,NA
"107","green caviar","09012","Vitamin A","Algae, Green caviar, raw","Algae",NA,"High",FALSE,"µg",10,"caulerpa",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA,TRUE,NA
"108","green caviar","09012","Vitamin A","Algae, Green caviar, raw","Algae",NA,"High",FALSE,"µg",10,"caulerpa",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA,TRUE,NA
"109","green caviar","09012","Vitamin D","Algae, Green caviar, raw","Algae",NA,"High",FALSE,"µg",0,"caulerpa",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA,TRUE,NA
"110","green caviar","09012","Vitamin D","Algae, Green caviar, raw","Algae",NA,"High",FALSE,"µg",0,"caulerpa",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA,TRUE,NA
"111","green caviar","09012","Vitamin E (γ)","Algae, Green caviar, raw","Algae",NA,"Medium",FALSE,"mg",0,"caulerpa",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA,TRUE,NA
"112","green caviar","09012","Vitamin E (γ)","Algae, Green caviar, raw","Algae",NA,"Medium",FALSE,"mg",0,"caulerpa",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA,TRUE,NA
"113","green caviar","09012","MUFAs","Algae, Green caviar, raw","Algae",NA,"Medium",TRUE,"g",0,"caulerpa",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA,TRUE,NA
"114","green caviar","09012","MUFAs","Algae, Green caviar, raw","Algae",NA,"Medium",TRUE,"g",0,"caulerpa",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA,TRUE,NA
"115","green caviar","09012","Chromium","Algae, Green caviar, raw","Algae",NA,"Low",TRUE,"µg",0,"caulerpa",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA,TRUE,NA
"116","green caviar","09012","Chromium","Algae, Green caviar, raw","Algae",NA,"Low",TRUE,"µg",0,"caulerpa",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA,TRUE,NA
"117","green caviar","09012","Vitamin K","Algae, Green caviar, raw","Algae",NA,"Low",FALSE,"µg",35,"caulerpa",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA,TRUE,NA
"118","green caviar","09012","Vitamin K","Algae, Green caviar, raw","Algae",NA,"Low",FALSE,"µg",35,"caulerpa",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA,TRUE,NA
"119","green caviar","09012","Energy","Algae, Green caviar, raw","Algae",NA,NA,FALSE,"kcal",4,"caulerpa",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA,TRUE,NA
"120","green caviar","09012","Energy","Algae, Green caviar, raw","Algae",NA,NA,FALSE,"kcal",4,"caulerpa",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA,TRUE,NA
"121","green caviar","09012","Selenium","Algae, Green caviar, raw","Algae",NA,"High",FALSE,"µg",0,"caulerpa",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA,TRUE,NA
"122","green caviar","09012","Selenium","Algae, Green caviar, raw","Algae",NA,"High",FALSE,"µg",0,"caulerpa",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA,TRUE,NA
"123","green caviar","09012","Folate (vitamin B9)","Algae, Green caviar, raw","Algae",NA,"High",FALSE,"µg",4,"caulerpa",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA,TRUE,NA
"124","green caviar","09012","Folate (vitamin B9)","Algae, Green caviar, raw","Algae",NA,"High",FALSE,"µg",4,"caulerpa",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA,TRUE,NA
"125","green caviar","09012","PUFAs","Algae, Green caviar, raw","Algae",NA,NA,FALSE,"g",0.02,"caulerpa",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA,TRUE,NA
"126","green caviar","09012","PUFAs","Algae, Green caviar, raw","Algae",NA,NA,FALSE,"g",0.02,"caulerpa",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA,TRUE,NA
"127","green caviar","09012","Zinc","Algae, Green caviar, raw","Algae",NA,"High",TRUE,"mg",0,"caulerpa",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA,TRUE,NA
"128","green caviar","09012","Zinc","Algae, Green caviar, raw","Algae",NA,"High",TRUE,"mg",0,"caulerpa",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA,TRUE,NA
"129","green caviar","09012","Vitamin E (α)","Algae, Green caviar, raw","Algae",NA,"Medium",FALSE,"mg",0.2,"caulerpa",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA,TRUE,NA
"130","green caviar","09012","Vitamin E (α)","Algae, Green caviar, raw","Algae",NA,"Medium",FALSE,"mg",0.2,"caulerpa",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA,TRUE,NA
"131","green caviar","09012","Iodine","Algae, Green caviar, raw","Algae",NA,"High",FALSE,"µg",80,"caulerpa",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA,TRUE,NA
"132","green caviar","09012","Iodine","Algae, Green caviar, raw","Algae",NA,"High",FALSE,"µg",80,"caulerpa",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA,TRUE,NA
"133","green caviar","09012","Copper","Algae, Green caviar, raw","Algae",NA,"Low",FALSE,"mg",0.01,"caulerpa",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA,TRUE,NA
"134","green caviar","09012","Copper","Algae, Green caviar, raw","Algae",NA,"Low",FALSE,"mg",0.01,"caulerpa",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA,TRUE,NA
"135","green caviar","09012","Water","Algae, Green caviar, raw","Algae",NA,NA,FALSE,"g",97,"caulerpa",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA,TRUE,NA
"136","green caviar","09012","Water","Algae, Green caviar, raw","Algae",NA,NA,FALSE,"g",97,"caulerpa",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA,TRUE,NA
"137","green caviar","09012","Phosphorus","Algae, Green caviar, raw","Algae",NA,"Low",FALSE,"mg",10,"caulerpa",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA,TRUE,NA
"138","green caviar","09012","Phosphorus","Algae, Green caviar, raw","Algae",NA,"Low",FALSE,"mg",10,"caulerpa",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA,TRUE,NA
"139","green laver","09002","Vitamin E (γ)","Algae, green laver, dried","Algae",NA,"Medium",FALSE,"mg",0,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"140","green laver","09002","Vitamin B5 (pantothenic acid)","Algae, green laver, dried","Algae",NA,"Medium",FALSE,"mg",0.57,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"141","green laver","09002","Linoleic acid","Algae, green laver, dried","Algae",NA,"Medium",FALSE,"mg",130,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"142","green laver","09002","Folate (vitamin B9)","Algae, green laver, dried","Algae",NA,"High",FALSE,"µg",270,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"143","green laver","09002","Calcium","Algae, green laver, dried","Algae",NA,"High",FALSE,"mg",750,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"144","green laver","09002","Iron","Algae, green laver, dried","Algae",NA,"High",FALSE,"mg",77,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"145","green laver","09002","Dietary fiber (total)","Algae, green laver, dried","Algae",NA,"Medium",FALSE,"g",35.2,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"146","green laver","09002","α -Linolenic acid","Algae, green laver, dried","Algae",NA,"High",FALSE,"mg",780,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"147","green laver","09002","MUFAs","Algae, green laver, dried","Algae",NA,"Medium",FALSE,"g",0.5,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"148","green laver","09002","Valine","Algae, green laver, dried","Algae",NA,NA,FALSE,"mg",1400,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"149","green laver","09002","Protein","Algae, green laver, dried","Algae",NA,"Medium",FALSE,"g",21,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"150","green laver","09002","PUFAs","Algae, green laver, dried","Algae",NA,NA,FALSE,"g",1.65,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"151","green laver","09002","Vitamin E (β)","Algae, green laver, dried","Algae",NA,"Medium",FALSE,"mg",0,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"152","green laver","09002","Vitamin D","Algae, green laver, dried","Algae",NA,"High",FALSE,"µg",0,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"153","green laver","09002","Energy","Algae, green laver, dried","Algae",NA,NA,FALSE,"kcal",164,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"154","green laver","09002","SFAs","Algae, green laver, dried","Algae",NA,"Low",FALSE,"g",0.97,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"155","green laver","09002","Phosphorus","Algae, green laver, dried","Algae",NA,"Low",FALSE,"mg",390,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"156","green laver","09002","Iodine","Algae, green laver, dried","Algae",NA,"High",FALSE,"µg",2700,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"157","green laver","09002","Phenylalanine","Algae, green laver, dried","Algae",NA,NA,FALSE,"mg",1300,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"158","green laver","09002","Lysine","Algae, green laver, dried","Algae",NA,NA,FALSE,"mg",1200,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"159","green laver","09002","Magnesium","Algae, green laver, dried","Algae",NA,"Medium",FALSE,"mg",1400,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"160","green laver","09002","Vitamin B12 (cobalamine)","Algae, green laver, dried","Algae",NA,"High",FALSE,"µg",32.1,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"161","green laver","09002","Vitamin A","Algae, green laver, dried","Algae",NA,"High",FALSE,"µg",1700,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"162","green laver","09002","Potassium","Algae, green laver, dried","Algae",NA,"Medium",FALSE,"mg",2500,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"163","green laver","09002","Chromium","Algae, green laver, dried","Algae",NA,"Low",FALSE,"µg",39,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"164","green laver","09002","Histidine","Algae, green laver, dried","Algae",NA,NA,FALSE,"mg",470,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"165","green laver","09002","Marine-source omega-3s","Algae, green laver, dried","Algae",NA,NA,FALSE,"mg",30,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"166","green laver","09002","Sodium","Algae, green laver, dried","Algae",NA,"Low",FALSE,"mg",3200,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"167","green laver","09002","Water","Algae, green laver, dried","Algae",NA,NA,FALSE,"g",6.5,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"168","green laver","09002","Vitamin K","Algae, green laver, dried","Algae",NA,"Low",FALSE,"µg",3,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"169","green laver","09002","Vitamin B6 (pyridoxine)","Algae, green laver, dried","Algae",NA,"Medium",FALSE,"mg",0.5,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"170","green laver","09002","Riboflavin (Vitamin B2)","Algae, green laver, dried","Algae",NA,"Medium",FALSE,"mg",1.66,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"171","green laver","09002","Carbohydrates","Algae, green laver, dried","Algae",NA,NA,FALSE,"g",0.2,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"172","green laver","09002","Vitamin B7 (biotin)","Algae, green laver, dried","Algae",NA,"Medium",FALSE,"µg",71,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"173","green laver","09002","Selenium","Algae, green laver, dried","Algae",NA,"High",FALSE,"µg",7,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"174","green laver","09002","Zinc","Algae, green laver, dried","Algae",NA,"High",FALSE,"mg",1.6,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"175","green laver","09002","Vitamin E (α)","Algae, green laver, dried","Algae",NA,"Medium",FALSE,"mg",2.5,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"176","green laver","09002","Thiamine (Vitamin B1)","Algae, green laver, dried","Algae",NA,"Medium",FALSE,"mg",0.92,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"177","green laver","09002","Leucine","Algae, green laver, dried","Algae",NA,NA,FALSE,"mg",1800,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"178","green laver","09002","Copper","Algae, green laver, dried","Algae",NA,"Low",FALSE,"mg",0.58,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"179","green laver","09002","Isoleucine","Algae, green laver, dried","Algae",NA,NA,FALSE,"mg",950,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"180","green laver","09002","Tryptophan","Algae, green laver, dried","Algae",NA,NA,FALSE,"mg",430,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"181","green laver","09002","Threonine","Algae, green laver, dried","Algae",NA,NA,FALSE,"mg",1300,"enteromorpha",NA,"Enteromorpha spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"182","hijiki","09053","Calcium","Algae, ""Hijiki"", boiled and dried, steel pot process, raw","Algae",NA,"High",FALSE,"mg",1000,"sargassum",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown",TRUE,TRUE
"183","hijiki","09054","Calcium","Algae, ""Hijiki"", boiled and dried, steel pot process, rehydrated and boiled","Algae",NA,"High",FALSE,"mg",96,"sargassum",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown",FALSE,FALSE
"184","hijiki","09055","Chromium","Algae, ""Hijiki"", boiled and dried, steel pot process, rehydrated and sautéed","Algae",NA,"Low",FALSE,"µg",2,"sargassum",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"185","hijiki","09051","Iron","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and boiled","Algae","Estimation from 09050","High",FALSE,"mg",0.3,"sargassum",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown",FALSE,FALSE
"186","hijiki","09051","Riboflavin (Vitamin B2)","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and boiled","Algae","Estimation from 09050","Medium",FALSE,"mg",0,"sargassum",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown",FALSE,FALSE
"187","hijiki","09055","Calcium","Algae, ""Hijiki"", boiled and dried, steel pot process, rehydrated and sautéed","Algae",NA,"High",FALSE,"mg",110,"sargassum",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"188","hijiki","09052","Vitamin E (β)","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and sautéed","Algae","Including 4.3 g of rapeseed oil.
Estimation from 09051 and amount of adhered rapeseed oil","Medium",FALSE,"mg",0,"sargassum",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"189","hijiki","09050","SFAs","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, raw","Algae","Dried after boiling-well","Low",FALSE,"g",0.59,"sargassum",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown",TRUE,TRUE
